drug_a,drug_b,cell_line,synergy
4211,2662,SK-MEL-5,0
4211,123596,MOLT-4,0
4211,644241,NCI-H322M,0
2578,657237,SF268,0
2578,5394,SK-OV-3,0
2578,4211,NCI-H522,0
2578,119182,U251,0
2578,148124,NCI-H322M,0
135398738,135413520,A498,0
135398738,135413520,SK-OV-3,0
135398738,60198,U031,0
135398738,62770,786-0,0
4114,9444,OVCAR-4,0
4114,9444,SN12C,0
4114,657237,SK-OV-3,0
4114,2733525,M14,0
4114,5790,OVCAR-3,0
4114,5394,TK10,0
241902,657237,LOXIMVI,0
241902,657237,NCI-H522,0
241902,457193,U031,0
241902,5394,U251,0
241902,249332,BT-549,0
241902,644241,HOP-92,0
119182,657237,A549,0
119182,444795,SNB75,0
119182,77082,RXF393,0
119182,457193,SF268,0
119182,457193,UACC-257,0
119182,241902,T47D,0
119182,3902,SF268,0
119182,126941,ACHN,0
60699,657237,OVCAR-3,0
60699,5790,M14,0
60699,3657,OVCAR-3,0
60699,667490,HT-29,0
60699,667490,T47D,0
60749,77082,K-562,0
60749,426756,HCC2998,0
60749,3657,SF268,0
60749,4211,MDA-MB-468,0
60749,5453,HCT-116,0
60749,104741,SF268,0
60749,2187,ACHN,0
60749,2187,EKVX,0
60749,667490,Hs-578-T,0
148124,60749,A498,0
148124,249332,PC-3,0
148124,104741,RPMI-8226,0
148124,644241,PC-3,0
148124,644241,UACC-62,0
6252,5790,HOP-62,0
6252,126941,LOXIMVI,0
6252,126941,SR,0
5426,249332,EKVX,0
5426,126941,UACC-257,0
5426,5935,HCT-15,0
104842,444795,SN12C,0
104842,5394,A549,0
104842,119182,DU-145,0
104842,6252,RPMI-8226,0
104842,5453,LOXIMVI,0
249332,3902,HOP-92,0
249332,3902,T47D,0
387447,9444,NCI-H522,0
387447,36314,NCI-H522,0
387447,60749,SK-MEL-28,0
387447,148124,UACC-257,0
387447,5935,KM12,0
3011155,163659,K-562,0
3011155,3657,RXF393,0
3011155,241902,ACHN,0
3011155,5453,HL-60,0
3011155,5453,T47D,0
3011155,667490,NCI-H322M,0
135413520,60198,CAKI-1,0
5311,2733525,OVCAR-4,0
5311,241902,SNB75,0
5311,5453,PC-3,0
5311,3011155,A498,0
5311,644241,COLO-205,0
60953,426756,T47D,0
60953,163659,HCC2998,0
60953,457193,SNB75,0
60953,5394,SF539,0
60953,249332,COLO-205,0
60953,2187,KM12,0
60953,2187,MCF7,0
60953,644241,NCI-H226,0
60953,667490,IGROV-1,0
60198,216326,OVCAR-3,0
11683,71384,NCI-H226,0
11683,4212,MCF7,0
11683,45055483,T47D,0
11683,135413520,BT-549,0
11683,123631,OVCAR-5,0
11683,123631,SF268,0
11683,5799,HT-29,0
123631,216326,A498,0
123631,216326,HOP-92,0
104741,36314,SW620,0
104741,2733525,HCC2998,0
104741,5284616,SK-MEL-5,0
104741,119182,SR,0
104741,119182,UACC-62,0
104741,6252,OVCAR-3,0
104741,3011155,KM12,0
104741,3902,HOP-62,0
104741,9941095,SK-MEL-5,0
2187,444795,M14,0
2187,36314,U251,0
2187,60953,MDA-MB-231,0
2187,60953,NCI-H322M,0
2187,2662,KM12,0
2187,644241,HCT-116,0
2662,126941,NCI-H226,0
68740,657237,HCC2998,0
68740,657237,LOXIMVI,0
68740,444795,BT-549,0
68740,444795,RPMI-8226,0
68740,5284616,RXF393,0
68740,457193,HT-29,0
68740,3062316,ACHN,0
68740,123596,UACC-257,0
68740,9941095,KM12,0
68740,644241,U031,0
3062316,657237,RPMI-8226,0
3062316,5311,OVCAR-5,0
3062316,644241,SNB75,0
3062316,5352062,OVCAR-3,0
6442177,444795,HCC2998,0
6442177,457193,HCT-116,0
6442177,60749,MDA-MB-231,0
6442177,60749,UACC-257,0
6442177,3011155,NCI-H322M,0
6442177,5311,NCI-H226,0
6442177,3902,HCC2998,0
126941,104842,CCRF-CEM,0
126941,104842,UACC-62,0
126941,3062316,MDA-MB-468,0
126941,3062316,NCI-H322M,0
126941,6442177,KM12,0
123596,444795,NCI-H522,0
123596,2733525,NCI-H226,0
123596,2662,COLO-205,0
123596,2662,IGROV-1,0
9941095,9444,U031,0
9941095,444795,COLO-205,0
9941095,2733525,NCI-H226,0
9941095,2733525,T47D,0
9941095,5453,OVCAR-4,0
9941095,3011155,A549,0
9941095,5311,OVCAR-4,0
9941095,2662,OVCAR-5,0
9941095,123596,U031,0
644241,3657,KM12,0
644241,3657,PC-3,0
644241,4211,HCT-116,0
644241,126941,UACC-257,0
406563,9444,SF268,0
406563,20279,ACHN,0
406563,20279,HOP-92,0
406563,20279,SK-MEL-5,0
406563,657237,SK-OV-3,0
406563,444795,SW620,0
406563,2733525,PC-3,0
406563,5284616,HOP-92,0
406563,5790,EKVX,0
406563,5790,RPMI-8226,0
406563,457193,A549,0
406563,5394,SF295,0
406563,60749,MOLT-4,0
406563,60749,SK-OV-3,0
406563,6252,RPMI-8226,0
406563,104842,IGROV-1,0
406563,5311,SK-MEL-5,0
406563,3902,OVCAR-8,0
406563,9941095,HOP-62,0
406563,9941095,SNB75,0
406563,5329102,ACHN,0
2478,443939,PC-3,0
2478,443939,T47D,0
2478,5394,ACHN,0
2478,4211,IGROV-1,0
2478,241902,T47D,0
2478,148124,NCI-H322M,0
2478,104842,SF539,0
2478,249332,SF295,0
2478,126941,A549,0
2478,667490,PC-3,0
5329102,9444,HT-29,0
5329102,5453,HCT-15,0
5329102,3011155,KM12,0
5329102,60953,NCI-H522,0
5329102,60953,TK10,0
5329102,3902,TK10,0
5329102,123596,SF539,0
2723601,452548,NCI-H522,0
2723601,4212,UACC-257,0
2723601,2708,BT-549,0
2723601,2708,UACC-62,0
2723601,460612,DU-145,0
5352062,657237,HT-29,0
5352062,444795,SW620,0
5352062,2733525,LOXIMVI,0
5352062,457193,K-562,0
5352062,148124,UACC-62,0
5352062,5453,OVCAR-4,0
5352062,3902,SNB75,0
5352062,3902,SW620,0
5352062,123596,NCI-H522,0
148121,657237,RPMI-8226,0
148121,2733525,CAKI-1,0
148121,5790,HOP-62,0
148121,5790,HOP-92,0
148121,5394,IGROV-1,0
148121,5394,SN12C,0
148121,148124,HCC2998,0
148121,249332,MDA-MB-231,0
148121,3011155,COLO-205,0
148121,3011155,HCC2998,0
148121,60953,NCI-H322M,0
148121,6442177,EKVX,0
148121,5329102,SN12C,0
148121,5352062,COLO-205,0
9703,20279,HL-60,0
9703,657237,NCI-H522,0
9703,657237,SK-MEL-28,0
9703,444795,MOLT-4,0
9703,2733525,MCF7,0
9703,3657,NCI-H226,0
9703,119182,A498,0
9703,6252,NCI-H226,0
9703,104842,MCF7,0
3950,135413520,KM12,0
3950,60198,LOXIMVI,0
3950,123631,Hs-578-T,0
62770,135413520,SW620,0
62770,216326,SW620,0
29327,20279,OVCAR-4,0
29327,36314,SF295,0
29327,5790,SK-MEL-5,0
29327,3657,HCC2998,0
29327,104842,HOP-62,0
29327,104842,MDA-MB-468,0
29327,249332,EKVX,0
29327,5935,LOXIMVI,0
29327,5935,OVCAR-5,0
460612,443939,HL-60,0
460612,71384,HOP-62,0
460612,3385,MCF7,0
460612,3385,OVCAR-8,0
460612,45055483,K-562,0
460612,60198,SK-MEL-5,0
460612,62770,SF539,0
460612,5799,TK10,0
5799,5790,A549,0
5799,6252,LOXIMVI,0
5799,3011155,HCT-116,0
5799,2662,NCI-H322M,0
5799,123596,HT-29,0
5799,123596,SF268,0
5799,9941095,MDA-MB-468,0
5799,5329102,HCT-116,0
9444,3011155,A549,0
9444,5352062,SF539,0
20279,2662,786-0,0
20279,126941,SN12C,0
3690,9444,CAKI-1,0
3690,77082,HT-29,0
3690,454216,SW620,0
3690,5790,RXF393,0
3690,3657,OVCAR-4,0
3690,4211,ACHN,0
3690,119182,DU-145,0
657237,20279,HOP-62,0
657237,249332,HOP-62,0
657237,3902,EKVX,0
657237,2662,NCI-H322M,0
657237,126941,K-562,0
444795,5453,ACHN,0
444795,249332,TK10,0
444795,126941,NCI-H322M,0
452548,4212,U031,0
452548,45055483,KM12,0
452548,135413520,COLO-205,0
452548,135413520,SNB75,0
452548,216326,SNB75,0
443939,9444,SF295,0
443939,20279,UACC-257,0
443939,36314,Hs-578-T,0
443939,36314,NCI-H226,0
443939,426756,MDA-MB-231,0
443939,457193,SK-MEL-5,0
443939,5394,KM12,0
443939,6252,KM12,0
443939,3011155,IGROV-1,0
443939,5329102,RXF393,0
72466,20279,MCF7,0
72466,444795,HT-29,0
72466,5284616,T47D,0
72466,5790,A498,0
72466,119182,OVCAR-4,0
72466,60749,SK-OV-3,0
72466,6252,OVCAR-8,0
72466,5453,ACHN,0
72466,60953,MOLT-4,0
72466,123596,ACHN,0
36314,20279,SN12C,0
36314,6252,SF539,0
451668,72466,U251,0
451668,4211,UACC-257,0
451668,148124,Hs-578-T,0
451668,126941,SN12C,0
2123,36462,UACC-257,0
2123,135413520,HOP-62,0
2123,60198,OVCAR-8,0
2123,123631,SN12C,0
77082,9444,RPMI-8226,0
77082,9444,SK-MEL-2,0
77082,2733525,A498,0
77082,426756,NCI-H322M,0
77082,5394,SK-MEL-28,0
77082,249332,MDA-MB-231,0
77082,5311,LOXIMVI,0
77082,5311,TK10,0
77082,6442177,RXF393,0
77082,6442177,SF295,0
77082,5329102,MDA-MB-231,0
77082,5352062,SN12C,0
135401907,444795,SF268,0
135401907,443939,KM12,0
135401907,72466,KM12,0
135401907,2733525,OVCAR-3,0
135401907,5284616,U251,0
135401907,457193,EKVX,0
135401907,3657,MCF7,0
135401907,6252,M14,0
135401907,104842,RPMI-8226,0
36462,45055483,A498,0
36462,45055483,SK-MEL-28,0
6239,444795,DU-145,0
6239,444795,OVCAR-8,0
6239,2733525,HCC2998,0
6239,5284616,HCC2998,0
6239,457193,HT-29,0
6239,457193,RXF393,0
6239,3657,HOP-62,0
6239,5799,HCC2998,0
71384,4212,MCF7,0
71384,4212,NCI-H226,0
71384,123631,MDA-MB-231,0
2733525,20279,EKVX,0
2733525,6252,HCT-116,0
2733525,3902,COLO-205,0
123608,20279,PC-3,0
123608,443939,U251,0
123608,77082,HT-29,0
123608,5284616,T47D,0
123608,454216,NCI-H23,0
123608,5394,RPMI-8226,0
123608,241902,IGROV-1,0
123608,241902,SK-OV-3,0
123608,6252,UACC-257,0
123608,5453,NCI-H23,0
123608,104842,KM12,0
123608,249332,U031,0
3385,452548,UACC-257,0
3385,71384,SF539,0
3385,6194,K-562,0
3385,6194,M14,0
3385,6194,MDA-MB-231,0
3385,45055483,SK-MEL-2,0
3385,60198,CCRF-CEM,0
3385,3950,U251,0
3385,5799,SF295,0
439693,457193,KM12,0
439693,667490,SF295,0
439693,5799,RPMI-8226,0
5284616,2733525,NCI-H322M,0
5284616,3657,K-562,0
5284616,5394,A498,0
5284616,249332,COLO-205,0
5284616,3011155,LOXIMVI,0
5284616,60953,SN12C,0
5284616,644241,SNB75,0
426756,249332,OVCAR-5,0
426756,126941,SN12C,0
163659,249332,SR,0
163659,3902,CAKI-1,0
454216,444795,786-0,0
454216,36314,MDA-MB-231,0
454216,5790,UACC-257,0
454216,249332,HOP-92,0
454216,123596,HOP-92,0
4842,657237,EKVX,0
4842,36314,CCRF-CEM,0
4842,36314,K-562,0
4842,241902,HCT-116,0
4842,148124,SK-MEL-5,0
4842,667490,DU-145,0
4842,5799,RXF393,0
2907,36314,HCC2998,0
2907,77082,RXF393,0
2907,5284616,SN12C,0
2907,163659,RXF393,0
2907,4211,HOP-92,0
2907,4211,SNB75,0
2907,148124,Hs-578-T,0
2907,5453,T47D,0
2907,104842,SNB75,0
2907,249332,SK-MEL-5,0
2907,126941,ACHN,0
9887053,9444,SF539,0
9887053,241902,KM12,0
9887053,241902,T47D,0
9887053,148124,UACC-62,0
9887053,5935,MCF7,0
5746,657237,EKVX,0
5746,657237,OVCAR-5,0
5746,657237,SK-MEL-28,0
5746,77082,SK-MEL-5,0
5746,3657,SF268,0
5746,3657,SF295,0
5746,4211,HCC2998,0
5746,4211,HOP-92,0
5746,241902,HCC2998,0
5746,148124,IGROV-1,0
5746,5453,MDA-MB-231,0
5790,457193,PC-3,0
5790,2662,EKVX,0
2141,657237,NCI-H522,0
2141,72466,HT-29,0
2141,77082,RPMI-8226,0
2141,2733525,KM12,0
2141,249332,HT-29,0
2141,667490,NCI-H322M,0
2141,5935,786-0,0
2141,5935,NCI-H322M,0
2141,5935,UACC-62,0
2141,5799,SK-MEL-28,0
2708,452548,A498,0
2708,2123,HCC2998,0
2708,36462,CAKI-1,0
2708,4212,KM12,0
2708,11683,OVCAR-8,0
2708,62770,HCT-116,0
3657,36314,CAKI-1,0
3657,36314,HCC2998,0
3657,6252,M14,0
3657,3902,OVCAR-3,0
3657,3902,SF295,0
3657,5329102,OVCAR-3,0
3657,5352062,PC-3,0
6194,452548,SK-OV-3,0
6194,71384,HOP-62,0
6194,60198,U251,0
6194,3950,ACHN,0
6194,5799,CCRF-CEM,0
5394,20279,NCI-H322M,0
5394,20279,SF268,0
5394,444795,PC-3,0
5394,426756,RPMI-8226,0
5394,249332,M14,0
5394,2662,A498,0
5394,126941,SNB75,0
57469,2733525,NCI-H226,0
57469,5284616,NCI-H226,0
57469,6252,SF295,0
57469,5935,T47D,0
4211,20279,NCI-H23,0
4211,5284616,DU-145,0
4211,426756,MDA-MB-231,0
4211,5394,CCRF-CEM,0
4211,5453,SW620,0
4211,3902,HCT-116,0
4211,3902,NCI-H322M,0
4211,3902,OVCAR-8,0
4211,3902,SK-MEL-28,0
4211,6442177,SK-MEL-5,0
4211,123596,NCI-H322M,0
4211,123596,OVCAR-4,0
4211,123596,PC-3,0
4211,9941095,HCT-116,0
2578,20279,SK-MEL-28,0
2578,2733525,NCI-H522,0
2578,454216,MOLT-4,0
2578,3657,NCI-H322M,0
2578,5394,SF295,0
2578,5394,SF539,0
2578,249332,HT-29,0
2578,5799,786-0,0
135398738,36462,SK-MEL-5,0
135398738,71384,KM12,0
135398738,4212,A498,0
135398738,11683,NCI-H23,0
135398738,11683,SK-MEL-28,0
135398738,123631,SN12C,0
4114,3657,NCI-H226,0
4114,119182,SK-MEL-28,0
4114,60749,OVCAR-5,0
4114,5935,BT-549,0
241902,20279,SF268,0
241902,20279,TK10,0
241902,36314,SW620,0
241902,5394,HOP-62,0
241902,119182,U251,0
241902,5453,RXF393,0
241902,3902,SF539,0
119182,444795,PC-3,0
119182,444795,SW620,0
119182,77082,OVCAR-4,0
119182,163659,EKVX,0
119182,3657,786-0,0
119182,2662,HOP-92,0
119182,126941,RPMI-8226,0
45055483,443939,LOXIMVI,0
45055483,216326,CCRF-CEM,0
45055483,5799,A549,0
60699,9444,KM12,0
60699,20279,HCT-116,0
60699,2733525,HCT-116,0
60699,2733525,MCF7,0
60699,6252,MCF7,0
60699,6252,NCI-H322M,0
60699,5799,OVCAR-5,0
60749,2733525,U031,0
60749,241902,786-0,0
60749,241902,SF268,0
60749,119182,PC-3,0
60749,3011155,KM12,0
60749,60953,SN12C,0
60749,667490,SN12C,0
148124,426756,HCT-116,0
148124,5394,T47D,0
148124,60749,SN12C,0
148124,3902,DU-145,0
6252,457193,SK-MEL-28,0
6252,5453,RXF393,0
6252,3902,SF539,0
5426,657237,MOLT-4,0
5426,77082,M14,0
5426,2733525,UACC-257,0
5426,5284616,DU-145,0
5426,163659,U251,0
5426,454216,CAKI-1,0
5426,3657,HL-60,0
5426,5394,A498,0
104842,2733525,OVCAR-5,0
104842,5284616,NCI-H522,0
104842,119182,UACC-257,0
104842,6252,TK10,0
104842,5453,NCI-H522,0
104842,60953,KM12,0
104842,2187,A549,0
104842,2187,COLO-205,0
104842,2187,UACC-257,0
249332,6252,A549,0
249332,126941,NCI-H522,0
387447,3657,IGROV-1,0
387447,6252,KM12,0
387447,5799,A498,0
3011155,657237,BT-549,0
3011155,3657,LOXIMVI,0
3011155,6252,PC-3,0
3011155,5453,RPMI-8226,0
3011155,3902,PC-3,0
5311,657237,MDA-MB-468,0
5311,2733525,SK-MEL-5,0
5311,5284616,A498,0
5311,426756,A498,0
5311,5394,A549,0
5311,5394,HCT-116,0
5311,60749,NCI-H522,0
5311,148124,TK10,0
5311,5453,TK10,0
5311,60953,MDA-MB-231,0
60953,657237,NCI-H522,0
60953,77082,SK-OV-3,0
60953,454216,COLO-205,0
60953,457193,PC-3,0
60953,3657,RPMI-8226,0
60953,4211,PC-3,0
60953,4211,SF268,0
11683,60198,SK-OV-3,0
123631,216326,OVCAR-3,0
123631,216326,OVCAR-4,0
104741,20279,MOLT-4,0
104741,657237,U251,0
104741,657237,UACC-257,0
104741,36314,TK10,0
104741,426756,SF539,0
104741,5790,SK-MEL-28,0
104741,6252,M14,0
104741,5453,SNB75,0
104741,3011155,SN12C,0
104741,60953,NCI-H23,0
104741,5329102,MCF7,0
2187,9444,LOXIMVI,0
2187,20279,SK-MEL-28,0
2187,36314,A498,0
2187,5284616,NCI-H322M,0
2187,457193,BT-549,0
2187,457193,TK10,0
2187,119182,HCT-116,0
2187,119182,OVCAR-4,0
2187,60749,COLO-205,0
2187,60749,HT-29,0
2187,6252,TK10,0
2187,249332,U251,0
2187,5311,NCI-H322M,0
2187,2662,MDA-MB-468,0
2187,6442177,OVCAR-8,0
2187,123596,OVCAR-8,0
2662,3902,MDA-MB-468,0
2662,3902,U031,0
68740,5394,HOP-62,0
68740,5394,PC-3,0
68740,5453,UACC-257,0
68740,3011155,PC-3,0
68740,644241,NCI-H226,0
68740,644241,TK10,0
68740,5329102,SN12C,0
3062316,9444,HCT-15,0
3062316,9444,T47D,0
3062316,2733525,DU-145,0
3062316,5453,UACC-257,0
3062316,60953,LOXIMVI,0
6442177,20279,SF268,0
6442177,36314,HCT-15,0
6442177,119182,NCI-H522,0
6442177,3902,HCT-116,0
6442177,3902,MDA-MB-468,0
6442177,2662,NCI-H322M,0
6442177,2662,SF268,0
6442177,123596,MCF7,0
6442177,644241,NCI-H322M,0
6442177,644241,UACC-62,0
126941,104842,NCI-H322M,0
126941,3062316,NCI-H522,0
126941,6442177,NCI-H226,0
123596,657237,OVCAR-5,0
123596,657237,SNB75,0
123596,6252,HCC2998,0
123596,6252,HOP-92,0
123596,2662,U251,0
9941095,2733525,HL-60,0
9941095,2733525,TK10,0
9941095,426756,HCT-15,0
9941095,5790,SNB75,0
9941095,119182,HCT-15,0
9941095,119182,NCI-H226,0
9941095,60749,SK-MEL-28,0
9941095,5453,NCI-H226,0
9941095,3902,BT-549,0
644241,20279,T47D,0
644241,657237,ACHN,0
644241,2733525,PC-3,0
644241,3657,SW620,0
644241,5453,MDA-MB-468,0
644241,2662,Hs-578-T,0
644241,2662,SN12C,0
406563,426756,LOXIMVI,0
406563,6252,SN12C,0
406563,104842,A498,0
406563,3011155,NCI-H322M,0
406563,3902,MOLT-4,0
406563,644241,SF295,0
406563,5352062,OVCAR-3,0
2478,5284616,SF268,0
2478,5790,ACHN,0
2478,5790,EKVX,0
2478,241902,IGROV-1,0
2478,119182,SN12C,0
2478,60749,K-562,0
2478,148124,PC-3,0
2478,5453,NCI-H522,0
2478,104842,NCI-H226,0
2478,249332,TK10,0
2478,126941,A498,0
2478,5935,EKVX,0
2478,5799,NCI-H23,0
5329102,444795,HCT-116,0
5329102,2733525,OVCAR-4,0
5329102,5453,SNB75,0
5329102,123596,RPMI-8226,0
5329102,5352062,NCI-H226,0
2723601,3385,IGROV-1,0
2723601,4212,RXF393,0
2723601,135413520,UACC-257,0
2723601,60198,IGROV-1,0
2723601,3950,KM12,0
2723601,62770,LOXIMVI,0
2723601,62770,SK-OV-3,0
2723601,460612,UACC-257,0
2723601,5799,HOP-92,0
5352062,241902,RXF393,0
5352062,2187,A498,0
5352062,644241,SF539,0
148121,426756,RPMI-8226,0
148121,60953,ACHN,0
148121,2662,MDA-MB-231,0
148121,123596,CCRF-CEM,0
148121,5329102,SF539,0
9703,657237,CAKI-1,0
9703,3657,MDA-MB-468,0
9703,5394,UACC-257,0
9703,5453,Hs-578-T,0
9703,104842,NCI-H322M,0
3950,452548,HCT-116,0
3950,452548,SNB75,0
3950,36462,OVCAR-3,0
3950,71384,HCT-116,0
3950,45055483,OVCAR-3,0
62770,135413520,SK-MEL-2,0
62770,216326,COLO-205,0
29327,72466,U251,0
29327,454216,ACHN,0
29327,457193,MDA-MB-231,0
29327,3657,U251,0
29327,4211,ACHN,0
29327,5453,TK10,0
460612,452548,NCI-H226,0
460612,135398738,NCI-H522,0
460612,60198,NCI-H322M,0
460612,60198,SR,0
460612,62770,Hs-578-T,0
460612,62770,SK-MEL-28,0
460612,62770,U031,0
5799,444795,MDA-MB-468,0
5799,5790,HOP-62,0
5799,148124,EKVX,0
5799,6252,COLO-205,0
5799,5453,LOXIMVI,0
5799,3902,RPMI-8226,0
5799,2662,CCRF-CEM,0
5799,3062316,HCC2998,0
5799,123596,Hs-578-T,0
5799,123596,U251,0
5799,5329102,A498,0
9444,5790,Hs-578-T,0
9444,104842,T47D,0
20279,5790,SW620,0
20279,5453,PC-3,0
20279,249332,SK-MEL-5,0
20279,2662,KM12,0
3690,657237,HOP-92,0
3690,241902,SN12C,0
3690,126941,SK-OV-3,0
657237,5453,SR,0
444795,657237,DU-145,0
444795,657237,MDA-MB-468,0
444795,3902,PC-3,0
444795,3902,SNB75,0
452548,60198,NCI-H226,0
443939,9444,OVCAR-8,0
443939,20279,NCI-H322M,0
443939,20279,SK-MEL-2,0
443939,657237,SF295,0
443939,444795,SR,0
443939,36314,SF295,0
443939,5394,HOP-92,0
443939,119182,IGROV-1,0
443939,119182,SN12C,0
443939,6252,OVCAR-3,0
443939,5453,EKVX,0
443939,249332,SF295,0
443939,6442177,K-562,0
443939,644241,M14,0
443939,644241,OVCAR-5,0
443939,5329102,M14,0
72466,9444,UACC-62,0
72466,657237,MCF7,0
72466,444795,OVCAR-8,0
72466,36314,OVCAR-5,0
72466,2733525,SK-OV-3,0
72466,426756,ACHN,0
72466,5790,HOP-92,0
72466,5394,KM12,0
72466,5394,SN12C,0
72466,104842,SN12C,0
72466,60953,CAKI-1,0
72466,3902,NCI-H23,0
72466,2662,SN12C,0
72466,3062316,CCRF-CEM,0
72466,123596,K-562,0
72466,5329102,NCI-H23,0
36314,5284616,NCI-H322M,0
36314,6252,COLO-205,0
36314,644241,U031,0
451668,657237,786-0,0
451668,444795,EKVX,0
451668,444795,NCI-H226,0
451668,72466,HCC2998,0
451668,77082,NCI-H23,0
451668,2733525,HCC2998,0
451668,457193,EKVX,0
451668,3657,CAKI-1,0
451668,60749,EKVX,0
451668,126941,NCI-H23,0
2123,452548,MCF7,0
2123,36462,HCT-15,0
2123,4212,ACHN,0
2123,135398738,A549,0
2123,135398738,HCT-116,0
2123,135398738,HOP-62,0
2123,45055483,SK-MEL-2,0
2123,135413520,HOP-92,0
2123,135413520,OVCAR-4,0
2123,60198,BT-549,0
2123,60198,EKVX,0
2123,123631,CAKI-1,0
2123,216326,NCI-H226,0
77082,457193,HOP-92,0
77082,457193,NCI-H522,0
77082,457193,T47D,0
77082,5394,HOP-92,0
77082,5394,SK-MEL-2,0
77082,6252,M14,0
77082,5453,A498,0
77082,5453,OVCAR-8,0
77082,249332,HOP-62,0
135401907,20279,T47D,0
135401907,657237,ACHN,0
135401907,77082,K-562,0
135401907,2733525,NCI-H322M,0
135401907,5284616,COLO-205,0
135401907,457193,SF268,0
135401907,60749,HT-29,0
135401907,6252,HCT-15,0
135401907,104842,KM12,0
135401907,104842,NCI-H522,0
135401907,249332,IGROV-1,0
135401907,5935,OVCAR-8,0
36462,45055483,KM12,0
36462,135413520,COLO-205,0
36462,135413520,M14,0
6239,20279,786-0,0
6239,20279,U251,0
6239,5394,NCI-H23,0
6239,4211,EKVX,0
6239,119182,BT-549,0
6239,60749,LOXIMVI,0
6239,148124,ACHN,0
6239,5453,EKVX,0
6239,5453,RXF393,0
6239,5453,SF295,0
71384,45055483,HOP-92,0
123608,20279,BT-549,0
123608,444795,NCI-H23,0
123608,444795,SK-MEL-28,0
123608,72466,RPMI-8226,0
123608,36314,NCI-H322M,0
123608,457193,SN12C,0
123608,3657,DU-145,0
123608,3657,HCT-15,0
123608,5394,A549,0
123608,60749,SW620,0
123608,148124,IGROV-1,0
3385,452548,HOP-92,0
3385,452548,SN12C,0
3385,4212,Hs-578-T,0
3385,6194,NCI-H23,0
3385,135398738,SW620,0
3385,123631,KM12,0
3385,62770,HOP-92,0
3385,62770,T47D,0
3385,62770,UACC-257,0
3385,5799,K-562,0
3385,5799,UACC-257,0
439693,444795,PC-3,0
439693,77082,RPMI-8226,0
439693,5790,SF539,0
5284616,2733525,A498,0
5284616,2733525,DU-145,0
5284616,163659,IGROV-1,0
5284616,457193,PC-3,0
5284616,4211,UACC-257,0
5284616,241902,K-562,0
5284616,5453,TK10,0
5284616,3011155,NCI-H23,0
5284616,126941,OVCAR-4,0
426756,657237,T47D,0
426756,444795,OVCAR-4,0
426756,2733525,A549,0
426756,2733525,NCI-H522,0
426756,457193,HCT-15,0
426756,5453,RXF393,0
426756,3902,RXF393,0
163659,657237,NCI-H322M,0
163659,104842,CAKI-1,0
163659,249332,CCRF-CEM,0
163659,2662,CAKI-1,0
163659,123596,RXF393,0
454216,444795,ACHN,0
454216,5790,M14,0
454216,60749,COLO-205,0
454216,60749,T47D,0
454216,6252,HL-60,0
454216,6252,NCI-H23,0
454216,3902,HCT-116,0
454216,2662,CCRF-CEM,0
4842,20279,K-562,0
4842,657237,786-0,0
4842,72466,BT-549,0
4842,72466,K-562,0
4842,2733525,SK-OV-3,0
4842,3657,MCF7,0
4842,119182,EKVX,0
4842,119182,SF268,0
4842,60749,RPMI-8226,0
4842,249332,MCF7,0
4842,249332,T47D,0
4842,126941,HCT-116,0
4842,126941,HL-60,0
2907,657237,COLO-205,0
2907,77082,Hs-578-T,0
2907,77082,MOLT-4,0
2907,5284616,A549,0
2907,163659,PC-3,0
2907,5790,M14,0
2907,241902,K-562,0
2907,5453,SF268,0
9887053,36314,UACC-257,0
9887053,241902,MOLT-4,0
9887053,148124,COLO-205,0
9887053,148124,SK-MEL-28,0
9887053,6252,UACC-62,0
9887053,126941,K-562,0
9887053,5935,M14,0
5746,9444,HCT-116,0
5746,444795,SK-MEL-5,0
5746,77082,CCRF-CEM,0
5746,457193,U031,0
5746,5453,NCI-H522,0
5746,249332,SK-OV-3,0
5746,667490,EKVX,0
5746,667490,SN12C,0
5746,667490,T47D,0
5790,457193,IGROV-1,0
5790,5453,SW620,0
2141,20279,MCF7,0
2141,657237,KM12,0
2141,72466,SK-MEL-28,0
2141,77082,SF539,0
2141,5284616,U251,0
2141,5394,MCF7,0
2141,5453,HCC2998,0
2141,5453,M14,0
2708,2123,OVCAR-4,0
2708,3385,T47D,0
2708,45055483,SN12C,0
2708,60198,SNB75,0
2708,11683,EKVX,0
2708,11683,HCT-15,0
2708,11683,SF268,0
2708,62770,SF539,0
3657,20279,U251,0
3657,5394,DU-145,0
3657,5453,SW620,0
3657,5311,SN12C,0
3657,3902,UACC-257,0
3657,2662,U251,0
3657,3062316,SF539,0
3657,9941095,BT-549,0
3657,5329102,MDA-MB-231,0
6194,36462,A549,0
6194,36462,HCT-116,0
6194,36462,Hs-578-T,0
6194,4212,KM12,0
6194,4212,SK-OV-3,0
6194,11683,EKVX,0
6194,216326,PC-3,0
6194,3950,UACC-62,0
5394,20279,SK-OV-3,0
5394,444795,IGROV-1,0
57469,36314,OVCAR-5,0
57469,163659,KM12,0
57469,5394,SK-MEL-28,0
57469,60749,SK-MEL-28,0
4211,36314,A498,0
4211,119182,RXF393,0
4211,3902,SNB75,0
4211,2662,HOP-92,0
4211,3062316,HCT-116,0
4211,123596,COLO-205,0
4211,5329102,T47D,0
2578,444795,MCF7,0
2578,444795,OVCAR-3,0
2578,77082,NCI-H522,0
